"IndicatorName","SurveyID","FormularString","Latest...1.x","Sample.Size.x","Overall.Mean.x","Max.Leaf.Size.x","Max.Leaf.Access.x","Min.Leaf.Size.x","Min.Leaf.Access.x","Max.Leaf.Characteristics.x","Min.Leaf.Characteristics.x","InUse.x","Latest...1.y","Sample.Size.y","Overall.Mean.y","Max.Leaf.Size.y","Max.Leaf.Access.y","Min.Leaf.Size.y","Min.Leaf.Access.y","Max.Leaf.Characteristics.y","Min.Leaf.Characteristics.y","InUse.y","VariableID","DatasetSource","MergeResult","AnaResult","Country_ISO","Year","TreeID"
"AccessElectricity","BTN2010","HighestEducation+PoorerHousehold+Residence","1","14676.000154",0.732845325438936,"0.290297795468394",0.996081959230158,"0.382290583205727","0.369483450817875","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban","MIN-leaf // PoorerHousehold~1","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H11","HR+HH","ALL","All","BTN","2010","BTN+2010+AccessElectricity+HighestEducation+PoorerHousehold+Residence"
"AccessElectricity","VNM2013","Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence","1","9978.99999999999",0.992419868140279,"0.560391252074969",0.998995560442341,"0.084057310998289","0.948441821340354","MAX-leaf // Ethnicity ~ Kinh // PoorerHousehold ~ 0","MIN-leaf // Ethnicity~MinorEthnicity // HighestEducation~Lower","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H11","HR+HH","ALL","All","VNM","2013","VNM+2013+AccessElectricity+Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence"
"AccessElectricity","TJK70","HighestEducation+PoorerHousehold+Residence","1","7842.999609",0.991845700345744,"0.324405375218987",0.996872389311872,"0.155748094976094","0.985479163543131","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Rural","MIN-leaf // PoorerHousehold~1 // HighestEducation~Higher","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","H11","HR+HH","ALL","All","TJK","2017","TJK+2017+AccessElectricity+HighestEducation+PoorerHousehold+Residence"
"AllViolence","IND71","aGroup+Education+PoorerHousehold+Residence+Under5","1","66836.027605",0.337029852643649,"0.104801189702603",0.468675079576128,"0.106921836067729","0.149588315275886","MAX-leaf // Education ~ Lower // PoorerHousehold ~ 1 // Under5 ~ 1 + 2 + 3 + 4 + 5","MIN-leaf // Education~Higher","Y","1","66836.027605",0.337029852643649,"0.104801189702603",0.468675079576128,"0.106921836067729","0.149588315275886","MAX-leaf // Education ~ Lower // PoorerHousehold ~ 1 // Under5 ~ 1 + 2 + 3 + 4 + 5","MIN-leaf // Education~Higher","N","V10","IR","Both","Two","IND","2016","IND+2016+AllViolence+aGroup+Education+PoorerHousehold+Residence+Under5"
"AllViolence","TJK70","aGroup+Education+PoorerHousehold+Residence+Under5","1","5280.299843",0.302782336332562,"0.162586242169202",0.404295055039744,"0.149889516795003","0.203719214715855","MAX-leaf // PoorerHousehold ~ 1 // aGroup ~ 35+","MIN-leaf // PoorerHousehold~0 // Education~Higher","Y","1","5280.299843",0.302782336332562,"0.162586242169202",0.404295055039744,"0.149889516795003","0.203719214715855","MAX-leaf // PoorerHousehold ~ 1 // aGroup ~ 35+","MIN-leaf // PoorerHousehold~0 // Education~Higher","Y","V10","IR","Both","Two","TJK","2017","TJK+2017+AllViolence+aGroup+Education+PoorerHousehold+Residence+Under5"
"AllViolence","ARM71","aGroup+Education+PoorerHousehold+Residence+Under5","1","3442.498798",0.140325753571984,"0.1879781774727",0.213868956606067,"0.091123710248569","0.053213877914872","MAX-leaf // aGroup ~ 35+ // PoorerHousehold ~ 1","MIN-leaf // aGroup~15-24","Y","1","3442.498798",0.140325753571984,"0.1879781774727",0.213868956606067,"0.091123710248569","0.053213877914872","MAX-leaf // aGroup ~ 35+ // PoorerHousehold ~ 1","MIN-leaf // aGroup~15-24","N","V10","IR","Both","Two","ARM","2016","ARM+2016+AllViolence+aGroup+Education+PoorerHousehold+Residence+Under5"
"AllViolence","AFG70","aGroup+Education+PoorerHousehold+Residence+Under5","1","21704.188225",0.555603217636581,"0.204920328136343",0.624550265105923,"0.237051539208164","0.477881670417957","MAX-leaf // aGroup ~ 25-34 + 35+ // Residence ~ Rural // Under5 ~ 2 + 3 + 4 + 5","MIN-leaf // aGroup~15-24","Y","1","21704.188225",0.555603217636581,"0.204920328136343",0.624550265105923,"0.237051539208164","0.477881670417957","MAX-leaf // aGroup ~ 25-34 + 35+ // Residence ~ Rural // Under5 ~ 2 + 3 + 4 + 5","MIN-leaf // aGroup~15-24","Y","V10","IR","Both","Two","AFG","2015","AFG+2015+AllViolence+aGroup+Education+PoorerHousehold+Residence+Under5"
"AllViolence","TLS71","aGroup+Education+PoorerHousehold+Residence+Under5","1","3781.256207",0.406618807039224,"0.116321158345671",0.542307852138503,"0.185731902191625","0.26975257840985","MAX-leaf // Education ~ Lower // PoorerHousehold ~ 1 // aGroup ~ 25-34","MIN-leaf // Education~Secondary + Higher // PoorerHousehold~0 // Residence~Urban","Y","1","3781.256207",0.406618807039224,"0.116321158345671",0.542307852138503,"0.185731902191625","0.26975257840985","MAX-leaf // Education ~ Lower // PoorerHousehold ~ 1 // aGroup ~ 25-34","MIN-leaf // Education~Secondary + Higher // PoorerHousehold~0 // Residence~Urban","Y","V10","IR","Both","Two","TLS","2016","TLS+2016+AllViolence+aGroup+Education+PoorerHousehold+Residence+Under5"
"AllViolence","MDV71","aGroup+Education+PoorerHousehold+Residence+Under5","1","3122.899465",0.229762405111559,"0.177538973705002",0.304891099080613,"0.176162477583952","0.172713269406927","MAX-leaf // PoorerHousehold ~ 1 // aGroup ~ 25-34","MIN-leaf // PoorerHousehold~0 // Education~Higher","Y","1","3122.899465",0.229762405111559,"0.177538973705002",0.304891099080613,"0.176162477583952","0.172713269406927","MAX-leaf // PoorerHousehold ~ 1 // aGroup ~ 25-34","MIN-leaf // PoorerHousehold~0 // Education~Higher","N","V10","IR","Both","Two","MDV","2017","MDV+2017+AllViolence+aGroup+Education+PoorerHousehold+Residence+Under5"
"AllViolence","TON2019","aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence","1","1691.85313927735",0.263606622691654,"0.092853427346788",0.49839866806214,"0.104134197080394","0.089677698345047","MAX-leaf // PoorerHousehold ~ 1 // Religion ~ LatterDaySaints","MIN-leaf // PoorerHousehold~0 // aGroup~15-24 + 35+ // Residence~Urban","Y","1","1691.85313927735",0.263606622691654,"0.092853427346788",0.49839866806214,"0.104134197080394","0.089677698345047","MAX-leaf // PoorerHousehold ~ 1 // Religion ~ LatterDaySaints","MIN-leaf // PoorerHousehold~0 // aGroup~15-24 + 35+ // Residence~Urban","Y","V10","IR","Both","Two","TON","2019","TON+2019+AllViolence+aGroup+Education+Ethnicity+NUnder5+PoorerHousehold+Religion+Residence"
"AllViolence","TON2019","aGroup+Education+NUnder5+PoorerHousehold+Residence","1","1691.85313927735",0.263606622691654,"0.109648948199248",0.446286583611076,"0.104134197080394","0.089677698345047","MAX-leaf // PoorerHousehold ~ 1 // NUnder5 ~ 2 + 3 + 4 + 5","MIN-leaf // PoorerHousehold~0 // aGroup~15-24 + 35+ // Residence~Urban","Y","1","1691.85313927735",0.263606622691654,"0.109648948199248",0.446286583611076,"0.104134197080394","0.089677698345047","MAX-leaf // PoorerHousehold ~ 1 // NUnder5 ~ 2 + 3 + 4 + 5","MIN-leaf // PoorerHousehold~0 // aGroup~15-24 + 35+ // Residence~Urban","Y","V10","IR","Both","Two","TON","2019","TON+2019+AllViolence+aGroup+Education+NUnder5+PoorerHousehold+Residence"
"AllViolence","NPL7H","aGroup+Education+PoorerHousehold+Residence+Under5","0.5","3800.901595",0.265884152415159,"0.161785233747942",0.391122831228496,"0.113170726536529","0.110044918085064","MAX-leaf // Education ~ Lower // PoorerHousehold ~ 0 // aGroup ~ 15-24 + 25-34","MIN-leaf // Education~Higher","Y","0.5","3800.901595",0.265884152415159,"0.161785233747942",0.391122831228496,"0.113170726536529","0.110044918085064","MAX-leaf // Education ~ Lower // PoorerHousehold ~ 0 // aGroup ~ 15-24 + 25-34","MIN-leaf // Education~Higher","Y","V10","IR","Both","Two","NPL","2016","NPL+2016+AllViolence+aGroup+Education+PoorerHousehold+Residence+Under5"
"AllViolence","PNG70","aGroup+Education+PoorerHousehold+Residence+Under5","1","4090.101696",0.621093739914676,"0.049059450330108",0.744313518782175,"0.154945692822206","0.534292215485914","MAX-leaf // Education ~ Lower // Residence ~ Urban","MIN-leaf // Education~Lower // Residence~Rural // aGroup~35+ // PoorerHousehold~1","Y","1","4090.101696",0.621093739914676,"0.049059450330108",0.744313518782175,"0.154945692822206","0.534292215485914","MAX-leaf // Education ~ Lower // Residence ~ Urban","MIN-leaf // Education~Lower // Residence~Rural // aGroup~35+ // PoorerHousehold~1","N","V10","IR","Both","Two","PNG","2018","PNG+2018+AllViolence+aGroup+Education+PoorerHousehold+Residence+Under5"
"AllViolence","KHM72","aGroup+Education+PoorerHousehold+Residence+Under5","1","3632.129558",0.290579235995414,"0.167061808592016",0.406347477637709,"0.142769433666771","0.150005555801109","MAX-leaf // Education ~ Lower // PoorerHousehold ~ 1 // aGroup ~ 35+","MIN-leaf // Education~Secondary + Higher // aGroup~25-34","Y","1","3632.129558",0.290579235995414,"0.167061808592016",0.406347477637709,"0.142769433666771","0.150005555801109","MAX-leaf // Education ~ Lower // PoorerHousehold ~ 1 // aGroup ~ 35+","MIN-leaf // Education~Secondary + Higher // aGroup~25-34","Y","V10","IR","Both","Two","KHM","2014","KHM+2014+AllViolence+aGroup+Education+PoorerHousehold+Residence+Under5"
"AllViolence","PHL70","aGroup+Education+PoorerHousehold+Residence+Under5","1","12925.216255",0.244728367525484,"0.111129777688969",0.341433572653447,"0.277599060875443","0.171643009250251","MAX-leaf // PoorerHousehold ~ 1 // Residence ~ Urban","MIN-leaf // PoorerHousehold~0 // Education~Higher","Y","1","12925.216255",0.244728367525484,"0.111129777688969",0.341433572653447,"0.277599060875443","0.171643009250251","MAX-leaf // PoorerHousehold ~ 1 // Residence ~ Urban","MIN-leaf // PoorerHousehold~0 // Education~Higher","Y","V10","IR","Both","Two","PHL","2017","PHL+2017+AllViolence+aGroup+Education+PoorerHousehold+Residence+Under5"
"BankAccount","PNG70","aGroup+Education+PoorerHousehold+Residence+Sex","1","22531.000142",0.213413394509578,"0.170765886545259",0.576224351359288,"0.331040494030104","0.026294840115495","MAX-leaf // Education ~ Secondary + Higher // aGroup ~ 25-34 + 35+","MIN-leaf // Education~Lower // PoorerHousehold~1","Y","1","22531.000142",0.213413394509578,"0.170765886545259",0.576224351359288,"0.331040494030104","0.026294840115495","MAX-leaf // Education ~ Secondary + Higher // aGroup ~ 25-34 + 35+","MIN-leaf // Education~Lower // PoorerHousehold~1","N","B11","IR","Both","Two","PNG","2018","PNG+2018+BankAccount+aGroup+Education+PoorerHousehold+Residence+Sex"
"BankAccount","TLS71","aGroup+Education+PoorerHousehold+Residence+Sex","1","17228.999731",0.12579554662714,"0.111247540711915",0.438468115875485,"0.211473155893337","0.013879785717934","MAX-leaf // Education ~ Higher","MIN-leaf // Education~Lower + Secondary // Residence~Rural // aGroup~15-24 + 25-34 // PoorerHousehold~1","Y","1","17228.999731",0.12579554662714,"0.111247540711915",0.438468115875485,"0.211473155893337","0.013879785717934","MAX-leaf // Education ~ Higher","MIN-leaf // Education~Lower + Secondary // Residence~Rural // aGroup~15-24 + 25-34 // PoorerHousehold~1","Y","B11","IR","Both","Two","TLS","2016","TLS+2016+BankAccount+aGroup+Education+PoorerHousehold+Residence+Sex"
"BankAccount","IDN71","aGroup+Education+PoorerHousehold+Residence+Sex","1","59635.999536",0.380091567096426,"0.151257663444624",0.821694544162204,"0.176015547901792","0.115497829174181","MAX-leaf // Education ~ Higher","MIN-leaf // Education~Lower // PoorerHousehold~1","Y","1","59635.999536",0.380091567096426,"0.151257663444624",0.821694544162204,"0.176015547901792","0.115497829174181","MAX-leaf // Education ~ Higher","MIN-leaf // Education~Lower // PoorerHousehold~1","Y","B11","IR","Both","Two","IDN","2017","IDN+2017+BankAccount+aGroup+Education+PoorerHousehold+Residence+Sex"
"BankAccount","IND71","aGroup+Education+PoorerHousehold+Residence","1","121117.745219",0.52990900523247,"0.125606911848401",0.787132882251141,"0.128691990689031","0.322722044053689","MAX-leaf // PoorerHousehold ~ 0 // Education ~ Higher","MIN-leaf // PoorerHousehold~1 // aGroup~15-24","Y","1","121117.745219",0.52990900523247,"0.125606911848401",0.787132882251141,"0.128691990689031","0.322722044053689","MAX-leaf // PoorerHousehold ~ 0 // Education ~ Higher","MIN-leaf // PoorerHousehold~1 // aGroup~15-24","N","B11","IR","Both","Two","IND","2016","IND+2016+BankAccount+aGroup+Education+PoorerHousehold+Residence"
"BankAccount","MDV71","aGroup+Education+PoorerHousehold+Residence+Sex","1","12040.999853",0.670854544773326,"0.225378444824404",0.900009676938577,"0.131833319274104","0.387577187628049","MAX-leaf // aGroup ~ 25-34 + 35+ // Sex ~ Male","MIN-leaf // aGroup~15-24 // PoorerHousehold~1","Y","1","12040.999853",0.670854544773326,"0.225378444824404",0.900009676938577,"0.131833319274104","0.387577187628049","MAX-leaf // aGroup ~ 25-34 + 35+ // Sex ~ Male","MIN-leaf // aGroup~15-24 // PoorerHousehold~1","N","B11","IR","Both","Two","MDV","2017","MDV+2017+BankAccount+aGroup+Education+PoorerHousehold+Residence+Sex"
"BankAccount","ARM71","aGroup+Education+PoorerHousehold+Residence+Sex","1","8871.000007",0.197269430122772,"0.194609027239064",0.385072564945592,"0.16921287755783","0.043482144575778","MAX-leaf // Education ~ Higher // aGroup ~ 35+","MIN-leaf // Education~Lower + Secondary // Sex~Female // PoorerHousehold~1","Y","1","8871.000007",0.197269430122772,"0.194609027239064",0.385072564945592,"0.16921287755783","0.043482144575778","MAX-leaf // Education ~ Higher // aGroup ~ 35+","MIN-leaf // Education~Lower + Secondary // Sex~Female // PoorerHousehold~1","N","B11","IR","Both","Two","ARM","2016","ARM+2016+BankAccount+aGroup+Education+PoorerHousehold+Residence+Sex"
"BankAccount","TJK70","aGroup+Education+PoorerHousehold+Residence","1","10718.000007",0.011019053360969,"0.074018301500455",0.056016988258765,"0.281526080521491","0.002420760718757","MAX-leaf // Residence ~ Urban // Education ~ Higher","MIN-leaf // Residence~Rural // aGroup~15-24","Y","1","10718.000007",0.011019053360969,"0.074018301500455",0.056016988258765,"0.281526080521491","0.002420760718757","MAX-leaf // Residence ~ Urban // Education ~ Higher","MIN-leaf // Residence~Rural // aGroup~15-24","Y","B11","IR","Both","Two","TJK","2017","TJK+2017+BankAccount+aGroup+Education+PoorerHousehold+Residence"
"BankAccount","NPL7H","aGroup+Education+PoorerHousehold+Residence+Sex","0.5","16924.999832",0.403895140789033,"0.254147700661555",0.671301000198053,"0.138587731183619","0.131950275709024","MAX-leaf // aGroup ~ 25-34 + 35+ // Education ~ Secondary + Higher","MIN-leaf // aGroup~15-24 // PoorerHousehold~1","Y","0.5","16924.999832",0.403895140789033,"0.254147700661555",0.671301000198053,"0.138587731183619","0.131950275709024","MAX-leaf // aGroup ~ 25-34 + 35+ // Education ~ Secondary + Higher","MIN-leaf // aGroup~15-24 // PoorerHousehold~1","Y","B11","IR","Both","Two","NPL","2016","NPL+2016+BankAccount+aGroup+Education+PoorerHousehold+Residence+Sex"
"BankAccount","PHL70","aGroup+Education+PoorerHousehold+Residence","1","25073.999827",0.222655224915026,"0.243583360977105",0.531105225269514,"0.240968888238321","0.042993167213179","MAX-leaf // Education ~ Higher // aGroup ~ 25-34 + 35+","MIN-leaf // Education~Lower + Secondary // aGroup~15-24","Y","1","25073.999827",0.222655224915026,"0.243583360977105",0.531105225269514,"0.240968888238321","0.042993167213179","MAX-leaf // Education ~ Higher // aGroup ~ 25-34 + 35+","MIN-leaf // Education~Lower + Secondary // aGroup~15-24","Y","B11","IR","Both","Two","PHL","2017","PHL+2017+BankAccount+aGroup+Education+PoorerHousehold+Residence"
"BankAccountPR","KHM72","aGroup+Education+PoorerHousehold+Residence+Sex","1","73848.855829",0.136170237238138,"0.077156167039253",0.49801198570983,"0.20935837718055","0.01662215749034","MAX-leaf // Residence ~ Urban // Education ~ Secondary + Higher","MIN-leaf // Residence~Rural // PoorerHousehold~1 // aGroup~0-14 + 25-34","Y","1","73848.855829",0.136170237238138,"0.077156167039253",0.49801198570983,"0.20935837718055","0.01662215749034","MAX-leaf // Residence ~ Urban // Education ~ Secondary + Higher","MIN-leaf // Residence~Rural // PoorerHousehold~1 // aGroup~0-14 + 25-34","Y","B12","PR","Both","Two","KHM","2014","KHM+2014+BankAccountPR+aGroup+Education+PoorerHousehold+Residence+Sex"
"BankAccountPR","BGD70","aGroup+Education+PoorerHousehold+Residence+Sex","0.5","81203.001996",0.318905054671201,"0.111275771928298",0.639906804667057,"0.121573864615082","0.066022765742342","MAX-leaf // PoorerHousehold ~ 0 // Education ~ Secondary + Higher // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // aGroup~35+","Y","0.5","81203.001996",0.318905054671201,"0.111275771928298",0.639906804667057,"0.121573864615082","0.066022765742342","MAX-leaf // PoorerHousehold ~ 0 // Education ~ Secondary + Higher // Residence ~ Urban","MIN-leaf // PoorerHousehold~1 // aGroup~35+","Y","B12","PR","Both","Two","BGD","2014","BGD+2014+BankAccountPR+aGroup+Education+PoorerHousehold+Residence+Sex"
"BankCardHH","BTN2010","HighestEducation+PoorerHousehold+Residence","1","14676.000154",0.450682737094226,"0.290297795468394",0.857435852183,"0.382290583205727","0.079005792182044","MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban","MIN-leaf // PoorerHousehold~1","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","B14","HR+HH","ALL","All","BTN","2010","BTN+2010+BankCardHH+HighestEducation+PoorerHousehold+Residence"
"BankCardHH","LAO2017","HighestEducation+PoorerHousehold+Residence","1","22284.6718426858",0.319123749094511,"0.177867893891264",0.774055331081127,"0.326335168870079","0.046282755194495","MAX-leaf // HighestEducation ~ Higher","MIN-leaf // HighestEducation~Lower // PoorerHousehold~1","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","B14","HR+HH","ALL","All","LAO","2017","LAO+2017+BankCardHH+HighestEducation+PoorerHousehold+Residence"
"BankCardHH","THA2019","HighestEducation+PoorerHousehold+Residence","1","35604",0.944280461542586,"0.393779554250219",0.990099966830126,"0.115363875186548","0.854390587330691","MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Secondary + Higher","MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower // Residence~Urban","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","B14","HR+HH","ALL","All","THA","2019","THA+2019+BankCardHH+HighestEducation+PoorerHousehold+Residence"
"BankCardHH","NPL2019","HighestEducation+Language+PoorerHousehold+Religion+Residence","1","12655",0.733540416165785,"0.148411209236521",0.972190001284409,"0.055391855166947","0.390987706871899","MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Higher","MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower // Religion~Buddhist + MinorReligion","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","B14","HR+HH","ALL","All","NPL","2019","NPL+2019+BankCardHH+HighestEducation+Language+PoorerHousehold+Religion+Residence"
"BankCardHH","THA2019","HighestEducation+Language+PoorerHousehold+Religion+Residence","1","35604",0.944280461542586,"0.393779554250219",0.990099966830126,"0.041441312080714","0.748086363952804","MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Secondary + Higher","MIN-leaf // PoorerHousehold~1 // Language~MinorLanguage","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","B14","HR+HH","ALL","All","THA","2019","THA+2019+BankCardHH+HighestEducation+Language+PoorerHousehold+Religion+Residence"
"BankCardHH","TKM2015","HighestEducation+Language+PoorerHousehold+Residence","0","5861",0.370125927841556,"0.14262197299842",0.709837381995736,"0.34533864713863","0.164181237848588","MAX-leaf // HighestEducation ~ Higher // Residence ~ Urban","MIN-leaf // HighestEducation~Lower + Secondary // PoorerHousehold~1","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","B14","HR+HH","ALL","All","TKM","2015","TKM+2015+BankCardHH+HighestEducation+Language+PoorerHousehold+Residence"
"BankCardHH","THA2015","HighestEducation+PoorerHousehold+Residence","0.5","28651.9999999999",0.899448808370891,"0.392276291254864",0.99088678785011,"0.096341042886022","0.696775048430143","MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Secondary + Higher","MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower // Residence~Urban","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","B14","HR+HH","ALL","All","THA","2015","THA+2015+BankCardHH+HighestEducation+PoorerHousehold+Residence"
"BankCardHH","MNG2013","Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence","0","14805",0.909010935604851,"0.055852951958422",0.983702558108281,"0.095499523809939","0.726744466370481","MAX-leaf // HighestEducation ~ Higher // PoorerHousehold ~ 0 // Residence ~ Rural","MIN-leaf // HighestEducation~Lower // Religion~MinorReligion + No religion","Y",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NAN","B14","HR+HH","ALL","All","MNG","2013","MNG+2013+BankCardHH+Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence"
