TreeID,IndicatorName.x,,SurveyID.x,FormularString.x,Latest...1.x,Sample.Size.x,Overall.Mean.x,Overall.Mean,,Max.Leaf.Size.x,Max.Leaf.Access.x,Min.Leaf.Size.x,Min.Leaf.Access.x,Max.Leaf.Characteristics.x,Min.Leaf.Characteristics.x,Sample.Size,Overall.Mean,Max.Leaf.Size,Max.Leaf.Access,Min.Leaf.Size,Min.Leaf.Access,Max.Leaf.Characteristics,Min.Leaf.Characteristics,,,,,,InUse.x.x,Latest...1.y,Sample.Size.y,Overall.Mean.y,Max.Leaf.Size.y,Max.Leaf.Access.y,Min.Leaf.Size.y,Min.Leaf.Access.y,Max.Leaf.Characteristics.y,Min.Leaf.Characteristics.y,InUse.y.x,VariableID.x,DatasetSource.x,MergeResult,AnaResult,Country_ISO.x,Year.x,data1,IndicatorName.y,Country_ISO.y,Year.y,Analysis,Sample.Size,Overall.Mean,Max.Leaf.Size,Max.Leaf.Access,Min.Leaf.Size,Min.Leaf.Access,Max.Leaf.Characteristics,Min.Leaf.Characteristics,FormularString.y,SurveyID.y,Country,Year.y,SurveySource,CountryCode,VersionCode,MetadataFile,InUse.x.y,MICS_Education_data,AdditionalVariables,Religion_data,Ethnicity_data,Language_data,VariableID.y,SurveySouce,DatasetSource.y,InUse.y.y,data2
BGD+2014+SecondaryEducation2035+PoorerHousehold+Residence+Sex,SecondaryEducation2035,,BGD70,PoorerHousehold+Residence+Sex,0.5,21633.919716,22.64%,22.64%,0.00%,0.125046148618148,0.380476559414722,0.198371778500499,0.049691769713541,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Sex~Female,21633.919716,0.226449204874178,0.125046148618148,0.380476559414722,0.198371778500499,0.049691769713541,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Sex~Female,,,,,,Y,0.5,21633.919716,0.226449204874178,0.125046148618148,0.380476559414722,0.198371778500499,0.049691769713541,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Sex~Female,Y,E14,,Both,Two,BGD,2014,1,SecondaryEducation2035,BGD,2014,SecondaryEducation2035 ~ PoorerHousehold + Residence + Sex,21633.919716,0.226449204874178,0.125046148618148,0.380476559414722,0.198371778500499,0.049691769713541,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Urban // Sex ~ Male,MIN-leaf // PoorerHousehold~1 // Sex~Female,PoorerHousehold+Residence+Sex,BGD70,Bangladesh,2014,DHS,BD,70,,Y,,,,,,E14,,,Y,1
BGD+2014+Stunting+MotherEducation+PoorerHousehold+Residence+Sex+Under5,Stunting,,BGD70,MotherEducation+PoorerHousehold+Residence+Sex+Under5,0.5,7396.089136,36.39%,36.39%,0.00%,0.18183072922338,0.494968556696755,0.084589998375596,0.194244782288198,MAX-leaf // PoorerHousehold ~ 1 // MotherEducation ~ Lower // Under5 ~ 1 + 3 + 4,MIN-leaf // PoorerHousehold~0 // MotherEducation~Higher,7396.089136,0.363922381072829,0.145320455072461,0.494638680492232,0.3187390012007,0.265833222896314,MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 2 + 3 + 4 + 7,MIN-leaf // PoorerHousehold~0 // MotherEducation~Secondary,,,,,,NAN,0.5,7396.089136,0.363922381072829,0.18183072922338,0.494968556696755,0.084589998375596,0.194244782288198,MAX-leaf // PoorerHousehold ~ 1 // MotherEducation ~ Lower // Under5 ~ 1 + 3 + 4,MIN-leaf // PoorerHousehold~0 // MotherEducation~Higher,Y,K16,,Both,Other,BGD,2014,1,Stunting,BGD,2014,Stunting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,7396.089136,0.363922381072829,0.145320455072461,0.494638680492232,0.3187390012007,0.265833222896314,MAX-leaf // PoorerHousehold ~ 1 // Under5 ~ 2 + 3 + 4 + 7,MIN-leaf // PoorerHousehold~0 // MotherEducation~Secondary,MotherEducation+PoorerHousehold+Residence+Sex+Under5,BGD70,Bangladesh,2014,DHS,BD,70,,Y,,,,,,K16,,,Y,1
BGD+2014+Wasting+MotherEducation+PoorerHousehold+Residence+Sex+Under5,Wasting,,BGD70,MotherEducation+PoorerHousehold+Residence+Sex+Under5,0.5,7396.089136,14.73%,14.73%,0.00%,0.21414552540893,0.186241340578754,0.216757115756857,0.118384087026888,MAX-leaf // PoorerHousehold ~ 1 // Sex ~ Male,MIN-leaf // PoorerHousehold~0 // Residence~Urban,7396.089136,0.147303201457793,0.21414552540893,0.186241340578754,0.216757115756857,0.118384087026888,MAX-leaf // PoorerHousehold ~ 1 // Sex ~ Male,MIN-leaf // PoorerHousehold~0 // Residence~Urban,,,,,,NAN,0.5,7396.089136,0.147303201457793,0.21414552540893,0.186241340578754,0.216757115756857,0.118384087026888,MAX-leaf // PoorerHousehold ~ 1 // Sex ~ Male,MIN-leaf // PoorerHousehold~0 // Residence~Urban,Y,K17,,Both,Other,BGD,2014,1,Wasting,BGD,2014,Wasting ~ PoorerHousehold + Residence + MotherEducation + Under5 + Sex,7396.089136,0.147303201457793,0.21414552540893,0.186241340578754,0.216757115756857,0.118384087026888,MAX-leaf // PoorerHousehold ~ 1 // Sex ~ Male,MIN-leaf // PoorerHousehold~0 // Residence~Urban,MotherEducation+PoorerHousehold+Residence+Sex+Under5,BGD70,Bangladesh,2014,DHS,BD,70,,Y,,,,,,K17,,,Y,1
BGD+2014+WaterOnsitePR+aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,WaterOnsitePR,,BGD70,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,0,81203.001996,75.06%,75.06%,0.00%,0.154731224648803,0.860816092717776,0.218097831517033,0.611503691756856,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Rural // EducationPR ~ Secondary + Higher,MIN-leaf // PoorerHousehold~1 // aGroupPR~0-24,81203.001996,0.750586351401175,0.154731224648803,0.860816092717776,0.218097831517033,0.611503691756856,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Rural // EducationPR ~ Secondary + Higher,MIN-leaf // PoorerHousehold~1 // aGroupPR~0-24,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C20,,Both,All,BGD,2014,1,WaterOnsitePR,BGD,2014,WaterOnsitePR ~ PoorerHousehold + Residence + aGroupPR + EducationPR + Sex,81203.001996,0.750586351401175,0.154731224648803,0.860816092717776,0.218097831517033,0.611503691756856,MAX-leaf // PoorerHousehold ~ 0 // Residence ~ Rural // EducationPR ~ Secondary + Higher,MIN-leaf // PoorerHousehold~1 // aGroupPR~0-24,aGroupPR+EducationPR+PoorerHousehold+Residence+Sex,BGD70,Bangladesh,2014,DHS,BD,70,,Y,,,,,,C20,,,Y,1
BGD+2019+AccessElectricity+Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence,AccessElectricity,,BGD2019,Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence,1,61241.9999999999,91.87%,91.87%,0.00%,0.58568729064554,0.998001708047108,0.046541634356791,0.742248521503318,MAX-leaf // PoorerHousehold ~ 0,MIN-leaf // PoorerHousehold~1 // Religion~HINDU + MinorReligion,61241.9999999999,0.918710747963034,0.58568729064554,0.998001708047108,0.046541634356791,0.742248521503318,MAX-leaf//PoorerHousehold~0,MIN-leaf//PoorerHousehold~1//Religion~HINDU+MinorReligion,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,H11,HR+HH,Both,All,BGD,2019,1,AccessElectricity,BGD,2019,AccessElectricity~PoorerHousehold+Residence+HighestEducation+Religion+Ethnicity,61241.9999999999,0.918710747963034,0.58568729064554,0.998001708047108,0.046541634356791,0.742248521503318,MAX-leaf//PoorerHousehold~0,MIN-leaf//PoorerHousehold~1//Religion~HINDU+MinorReligion,Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence,BGD2019,Bangladesh,2019,MICS,Bangladesh,2019,,Y,Ready,,Ready,Ready,NN,H11,BOTH,HR+HH,Y,1
BGD+2019+AccessElectricity+HighestEducation+PoorerHousehold+Residence,AccessElectricity,,BGD2019,HighestEducation+PoorerHousehold+Residence,1,61241.9999999999,91.87%,91.87%,0.00%,0.58568729064554,0.998001708047108,0.262637966637844,0.78941469045737,MAX-leaf // PoorerHousehold ~ 0,MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower,61241.9999999999,0.918710747963034,0.58568729064554,0.998001708047108,0.262637966637844,0.78941469045737,MAX-leaf//PoorerHousehold~0,MIN-leaf//PoorerHousehold~1//HighestEducation~Lower,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,H11,HR+HH,Both,All,BGD,2019,1,AccessElectricity,BGD,2019,AccessElectricity~PoorerHousehold+Residence+HighestEducation,61241.9999999999,0.918710747963034,0.58568729064554,0.998001708047108,0.262637966637844,0.78941469045737,MAX-leaf//PoorerHousehold~0,MIN-leaf//PoorerHousehold~1//HighestEducation~Lower,HighestEducation+PoorerHousehold+Residence,BGD2019,Bangladesh,2019,MICS,Bangladesh,2019,,Y,Ready,,Ready,Ready,NN,H11,BOTH,HR+HH,Y,1
BGD+2019+BankCardHH+Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence,BankCardHH,,BGD2019,Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence,1,61241.9999999999,34.75%,34.75%,0.00%,0.062745495414967,0.81752632820671,0.262637966637844,0.082986082744588,MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Higher // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower,61241.9999999999,0.347530279652424,0.062745495414967,0.81752632820671,0.262637966637844,0.082986082744588,MAX-leaf//PoorerHousehold~0//HighestEducation~Higher//Residence~Urban,MIN-leaf//PoorerHousehold~1//HighestEducation~Lower,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,B14,HR+HH,Both,All,BGD,2019,1,BankCardHH,BGD,2019,BankCardHH~PoorerHousehold+Residence+HighestEducation+Religion+Ethnicity,61241.9999999999,0.347530279652424,0.062745495414967,0.81752632820671,0.262637966637844,0.082986082744588,MAX-leaf//PoorerHousehold~0//HighestEducation~Higher//Residence~Urban,MIN-leaf//PoorerHousehold~1//HighestEducation~Lower,Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence,BGD2019,Bangladesh,2019,MICS,Bangladesh,2019,,Y,Ready,,Ready,Ready,NN,B14,MICS,HR+HH,Y,1
BGD+2019+BankCardHH+HighestEducation+PoorerHousehold+Residence,BankCardHH,,BGD2019,HighestEducation+PoorerHousehold+Residence,1,61241.9999999999,34.75%,34.75%,0.00%,0.152924571453498,0.739536284736071,0.262637966637844,0.082986082744588,MAX-leaf // PoorerHousehold ~ 0 // HighestEducation ~ Higher,MIN-leaf // PoorerHousehold~1 // HighestEducation~Lower,61241.9999999999,0.347530279652424,0.152924571453498,0.739536284736071,0.262637966637844,0.082986082744588,MAX-leaf//PoorerHousehold~0//HighestEducation~Higher,MIN-leaf//PoorerHousehold~1//HighestEducation~Lower,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,B14,HR+HH,Both,All,BGD,2019,1,BankCardHH,BGD,2019,BankCardHH~PoorerHousehold+Residence+HighestEducation,61241.9999999999,0.347530279652424,0.152924571453498,0.739536284736071,0.262637966637844,0.082986082744588,MAX-leaf//PoorerHousehold~0//HighestEducation~Higher,MIN-leaf//PoorerHousehold~1//HighestEducation~Lower,HighestEducation+PoorerHousehold+Residence,BGD2019,Bangladesh,2019,MICS,Bangladesh,2019,,Y,Ready,,Ready,Ready,NN,B14,MICS,HR+HH,Y,1
BGD+2019+CleanFuel+Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence,CleanFuel,,BGD2019,Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence,1,61241.9999999999,19.94%,19.94%,0.00%,0.064242625452888,0.765388342451173,0.384639343633235,0.002112612236706,MAX-leaf // Residence ~ Urban // HighestEducation ~ Higher,MIN-leaf // Residence~Rural // PoorerHousehold~1,61241.9999999999,0.199368565688385,0.064242625452888,0.765388342451173,0.384639343633235,0.002112612236706,MAX-leaf//Residence~Urban//HighestEducation~Higher,MIN-leaf//Residence~Rural//PoorerHousehold~1,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,H13,HR+HH,Both,All,BGD,2019,1,CleanFuel,BGD,2019,CleanFuel~PoorerHousehold+Residence+HighestEducation+Religion+Ethnicity,61241.9999999999,0.199368565688385,0.064242625452888,0.765388342451173,0.384639343633235,0.002112612236706,MAX-leaf//Residence~Urban//HighestEducation~Higher,MIN-leaf//Residence~Rural//PoorerHousehold~1,Ethnicity+HighestEducation+PoorerHousehold+Religion+Residence,BGD2019,Bangladesh,2019,MICS,Bangladesh,2019,,Y,Ready,,Ready,Ready,NN,H13,BOTH,HR+HH,Y,1
BGD+2019+CleanFuel+HighestEducation+PoorerHousehold+Residence,CleanFuel,,BGD2019,HighestEducation+PoorerHousehold+Residence,1,61241.9999999999,19.94%,19.94%,0.00%,0.221487700550709,0.595016883387965,0.384639343633235,0.002112612236706,MAX-leaf // Residence ~ Urban,MIN-leaf // Residence~Rural // PoorerHousehold~1,61241.9999999999,0.199368565688385,0.221487700550709,0.595016883387965,0.384639343633235,0.002112612236706,MAX-leaf//Residence~Urban,MIN-leaf//Residence~Rural//PoorerHousehold~1,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,H13,HR+HH,Both,All,BGD,2019,1,CleanFuel,BGD,2019,CleanFuel~PoorerHousehold+Residence+HighestEducation,61241.9999999999,0.199368565688385,0.221487700550709,0.595016883387965,0.384639343633235,0.002112612236706,MAX-leaf//Residence~Urban,MIN-leaf//Residence~Rural//PoorerHousehold~1,HighestEducation+PoorerHousehold+Residence,BGD2019,Bangladesh,2019,MICS,Bangladesh,2019,,Y,Ready,,Ready,Ready,NN,H13,BOTH,HR+HH,Y,1
BGD+2019+Covid+aGroupHL+EducationHL+Ethnicity+PoorerHousehold+Religion+Residence+Sex,Covid,,BGD2019,aGroupHL+EducationHL+Ethnicity+PoorerHousehold+Religion+Residence+Sex,1,260959.306935838,28.83%,28.83%,0.00%,0.071402318300648,0.544615054226202,0.080328872985913,0.076960081261549,MAX-leaf // PoorerHousehold ~ 0 // EducationHL ~ Secondary + Higher // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // EducationHL~Lower // aGroupHL~0-24 // Sex~Female,260959.306935838,0.288318864596555,0.071402318300648,0.544615054226202,0.080328872985913,0.076960081261549,MAX-leaf//PoorerHousehold~0//EducationHL~Secondary+Higher//Residence~Urban,MIN-leaf//PoorerHousehold~1//EducationHL~Lower//aGroupHL~0-24//Sex~Female,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C11,PR+HL,Both,All,BGD,2019,1,Covid,BGD,2019,Covid~PoorerHousehold+Residence+aGroupHL+EducationHL+Sex+Religion+Ethnicity,260959.306935838,0.288318864596555,0.071402318300648,0.544615054226202,0.080328872985913,0.076960081261549,MAX-leaf//PoorerHousehold~0//EducationHL~Secondary+Higher//Residence~Urban,MIN-leaf//PoorerHousehold~1//EducationHL~Lower//aGroupHL~0-24//Sex~Female,aGroupHL+EducationHL+Ethnicity+PoorerHousehold+Religion+Residence+Sex,BGD2019,Bangladesh,2019,MICS,Bangladesh,2019,,Y,Ready,,Ready,Ready,NN,C11,BOTH,PR+HL,Y,1
BGD+2019+Covid+aGroupHL+EducationHL+PoorerHousehold+Residence+Sex,Covid,,BGD2019,aGroupHL+EducationHL+PoorerHousehold+Residence+Sex,1,260959.306935838,28.83%,28.83%,0.00%,0.202242405080772,0.510282098082982,0.095907111977971,0.091169318109987,MAX-leaf // PoorerHousehold ~ 0 // EducationHL ~ Secondary + Higher,MIN-leaf // PoorerHousehold~1 // aGroupHL~0-24 // Sex~Female,260959.306935838,0.288318864596555,0.202242405080772,0.510282098082982,0.095907111977971,0.091169318109987,MAX-leaf//PoorerHousehold~0//EducationHL~Secondary+Higher,MIN-leaf//PoorerHousehold~1//aGroupHL~0-24//Sex~Female,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C11,PR+HL,Both,All,BGD,2019,1,Covid,BGD,2019,Covid~PoorerHousehold+Residence+aGroupHL+EducationHL+Sex,260959.306935838,0.288318864596555,0.202242405080772,0.510282098082982,0.095907111977971,0.091169318109987,MAX-leaf//PoorerHousehold~0//EducationHL~Secondary+Higher,MIN-leaf//PoorerHousehold~1//aGroupHL~0-24//Sex~Female,aGroupHL+EducationHL+PoorerHousehold+Residence+Sex,BGD2019,Bangladesh,2019,MICS,Bangladesh,2019,,Y,Ready,,Ready,Ready,NN,C11,BOTH,PR+HL,Y,1
BGD+2019+HandwashHL+aGroupHL+EducationHL+Ethnicity+PoorerHousehold+Religion+Residence+Sex,HandwashHL,,BGD2019,aGroupHL+EducationHL+Ethnicity+PoorerHousehold+Religion+Residence+Sex,1,260959.306935838,78.60%,78.60%,0.00%,0.071402318300648,0.959788529361722,0.044993324529443,0.560632269577053,MAX-leaf // PoorerHousehold ~ 0 // EducationHL ~ Secondary + Higher // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Religion~HINDU + MinorReligion,260959.306935838,0.786012328052613,0.071402318300648,0.959788529361722,0.044993324529443,0.560632269577053,MAX-leaf//PoorerHousehold~0//EducationHL~Secondary+Higher//Residence~Urban,MIN-leaf//PoorerHousehold~1//Religion~HINDU+MinorReligion,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C12,,Both,All,BGD,2019,1,HandwashHL,BGD,2019,HandwashHL~PoorerHousehold+Residence+aGroupHL+EducationHL+Sex+Religion+Ethnicity,260959.306935838,0.786012328052613,0.071402318300648,0.959788529361722,0.044993324529443,0.560632269577053,MAX-leaf//PoorerHousehold~0//EducationHL~Secondary+Higher//Residence~Urban,MIN-leaf//PoorerHousehold~1//Religion~HINDU+MinorReligion,aGroupHL+EducationHL+Ethnicity+PoorerHousehold+Religion+Residence+Sex,BGD2019,Bangladesh,2019,MICS,Bangladesh,2019,,Y,Ready,,Ready,Ready,NN,C12,,,Y,1
BGD+2019+HandwashHL+aGroupHL+EducationHL+PoorerHousehold+Residence+Sex,HandwashHL,,BGD2019,aGroupHL+EducationHL+PoorerHousehold+Residence+Sex,1,260959.306935838,78.60%,78.60%,0.00%,0.202242405080772,0.924137100622438,0.241701017023023,0.609474980000222,MAX-leaf // PoorerHousehold ~ 0 // EducationHL ~ Secondary + Higher,MIN-leaf // PoorerHousehold~1 // aGroupHL~0-24 + 60+,260959.306935838,0.786012328052613,0.202242405080772,0.924137100622438,0.241701017023023,0.609474980000222,MAX-leaf//PoorerHousehold~0//EducationHL~Secondary+Higher,MIN-leaf//PoorerHousehold~1//aGroupHL~0-24+60+,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C12,,Both,All,BGD,2019,1,HandwashHL,BGD,2019,HandwashHL~PoorerHousehold+Residence+aGroupHL+EducationHL+Sex,260959.306935838,0.786012328052613,0.202242405080772,0.924137100622438,0.241701017023023,0.609474980000222,MAX-leaf//PoorerHousehold~0//EducationHL~Secondary+Higher,MIN-leaf//PoorerHousehold~1//aGroupHL~0-24+60+,aGroupHL+EducationHL+PoorerHousehold+Residence+Sex,BGD2019,Bangladesh,2019,MICS,Bangladesh,2019,,Y,Ready,,Ready,Ready,NN,C12,,,Y,1
BGD+2019+InternetUse+aGroup+Education+Ethnicity+PoorerHousehold+Religion+Residence,InternetUse,,BGD2019,aGroup+Education+Ethnicity+PoorerHousehold+Religion+Residence,1,64377.6557938163,12.89%,12.89%,0.00%,0.149478137420491,0.3354079243571,0.108390771003921,0.005940166079864,MAX-leaf // PoorerHousehold ~ 0 // Education ~ Secondary // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Education~Lower // aGroup~35+,64377.6557938163,0.128917042635423,0.149478137420491,0.3354079243571,0.108390771003921,0.005940166079864,MAX-leaf//PoorerHousehold~0//Education~Secondary//Residence~Urban,MIN-leaf//PoorerHousehold~1//Education~Lower//aGroup~35+,,,,,,Y,1,64377.6557938163,0.128917042635423,0.149478137420491,0.3354079243571,0.108390771003921,0.005940166079864,MAX-leaf // PoorerHousehold ~ 0 // Education ~ Secondary // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Education~Lower // aGroup~35+,Y,I12,,Both,Two,BGD,2019,1,InternetUse,BGD,2019,InternetUse~PoorerHousehold+Residence+aGroup+Education+Religion+Ethnicity,64377.6557938163,0.128917042635423,0.149478137420491,0.3354079243571,0.108390771003921,0.005940166079864,MAX-leaf//PoorerHousehold~0//Education~Secondary//Residence~Urban,MIN-leaf//PoorerHousehold~1//Education~Lower//aGroup~35+,aGroup+Education+Ethnicity+PoorerHousehold+Religion+Residence,BGD2019,Bangladesh,2019,MICS,Bangladesh,2019,,Y,Ready,,Ready,Ready,NN,I12,,,Y,1
BGD+2019+InternetUse+aGroup+Education+PoorerHousehold+Residence,InternetUse,,BGD2019,aGroup+Education+PoorerHousehold+Residence,1,64377.6557938163,12.89%,12.89%,0.00%,0.149478137420491,0.3354079243571,0.108390771003921,0.005940166079864,MAX-leaf // PoorerHousehold ~ 0 // Education ~ Secondary // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Education~Lower // aGroup~35+,64377.6557938163,0.128917042635423,0.149478137420491,0.3354079243571,0.108390771003921,0.005940166079864,MAX-leaf//PoorerHousehold~0//Education~Secondary//Residence~Urban,MIN-leaf//PoorerHousehold~1//Education~Lower//aGroup~35+,,,,,,Y,1,64377.6557938163,0.128917042635423,0.149478137420491,0.3354079243571,0.108390771003921,0.005940166079864,MAX-leaf // PoorerHousehold ~ 0 // Education ~ Secondary // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // Education~Lower // aGroup~35+,Y,I12,,Both,Two,BGD,2019,1,InternetUse,BGD,2019,InternetUse~PoorerHousehold+Residence+aGroup+Education,64377.6557938163,0.128917042635423,0.149478137420491,0.3354079243571,0.108390771003921,0.005940166079864,MAX-leaf//PoorerHousehold~0//Education~Secondary//Residence~Urban,MIN-leaf//PoorerHousehold~1//Education~Lower//aGroup~35+,aGroup+Education+PoorerHousehold+Residence,BGD2019,Bangladesh,2019,MICS,Bangladesh,2019,,Y,Ready,,Ready,Ready,NN,I12,,,Y,1
BGD+2019+LearningHL+aGroupHL+EducationHL+Ethnicity+PoorerHousehold+Religion+Residence+Sex,LearningHL,,BGD2019,aGroupHL+EducationHL+Ethnicity+PoorerHousehold+Religion+Residence+Sex,1,260959.306935838,97.41%,97.41%,0.00%,0.067257543833176,0.998972239585781,0.102158555137678,0.913400941222984,MAX-leaf // PoorerHousehold ~ 0 // aGroupHL ~ 0-24 + 25-59 // EducationHL ~ Secondary + Higher // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // aGroupHL~25-59 + 60+ // Sex~Female,260959.306935838,0.974146223437288,0.067257543833176,0.998972239585781,0.102158555137678,0.913400941222984,MAX-leaf//PoorerHousehold~0//aGroupHL~0-24+25-59//EducationHL~Secondary+Higher//Residence~Urban,MIN-leaf//PoorerHousehold~1//aGroupHL~25-59+60+//Sex~Female,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C14,,Both,All,BGD,2019,1,LearningHL,BGD,2019,LearningHL~PoorerHousehold+Residence+aGroupHL+EducationHL+Sex+Religion+Ethnicity,260959.306935838,0.974146223437288,0.067257543833176,0.998972239585781,0.102158555137678,0.913400941222984,MAX-leaf//PoorerHousehold~0//aGroupHL~0-24+25-59//EducationHL~Secondary+Higher//Residence~Urban,MIN-leaf//PoorerHousehold~1//aGroupHL~25-59+60+//Sex~Female,aGroupHL+EducationHL+Ethnicity+PoorerHousehold+Religion+Residence+Sex,BGD2019,Bangladesh,2019,MICS,Bangladesh,2019,,Y,Ready,,Ready,Ready,NN,C14,BOTH,,Y,1
BGD+2019+LearningHL+aGroupHL+EducationHL+PoorerHousehold+Residence+Sex,LearningHL,,BGD2019,aGroupHL+EducationHL+PoorerHousehold+Residence+Sex,1,260959.306935838,97.41%,97.41%,0.00%,0.202242405080772,0.997699260826034,0.102158555137678,0.913400941222984,MAX-leaf // PoorerHousehold ~ 0 // EducationHL ~ Secondary + Higher,MIN-leaf // PoorerHousehold~1 // aGroupHL~25-59 + 60+ // Sex~Female,260959.306935838,0.974146223437288,0.202242405080772,0.997699260826034,0.102158555137678,0.913400941222984,MAX-leaf//PoorerHousehold~0//EducationHL~Secondary+Higher,MIN-leaf//PoorerHousehold~1//aGroupHL~25-59+60+//Sex~Female,,,,,,Y,NA,NA,NA,NA,NA,NA,NA,NA,NA,NAN,C14,,Both,All,BGD,2019,1,LearningHL,BGD,2019,LearningHL~PoorerHousehold+Residence+aGroupHL+EducationHL+Sex,260959.306935838,0.974146223437288,0.202242405080772,0.997699260826034,0.102158555137678,0.913400941222984,MAX-leaf//PoorerHousehold~0//EducationHL~Secondary+Higher,MIN-leaf//PoorerHousehold~1//aGroupHL~25-59+60+//Sex~Female,aGroupHL+EducationHL+PoorerHousehold+Residence+Sex,BGD2019,Bangladesh,2019,MICS,Bangladesh,2019,,Y,Ready,,Ready,Ready,NN,C14,BOTH,,Y,1
BGD+2019+MobilePhone+aGroup+Education+Ethnicity+PoorerHousehold+Religion+Residence,MobilePhone,,BGD2019,aGroup+Education+Ethnicity+PoorerHousehold+Religion+Residence,1,64377.6557938163,71.40%,71.40%,0.00%,0.088336431248048,0.94516544628949,0.120185925250431,0.477070772299313,MAX-leaf // PoorerHousehold ~ 0 // aGroup ~ 25-34 + 35+ // Education ~ Secondary // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // aGroup~15-24,64377.6557938163,0.713982811543126,0.088336431248048,0.94516544628949,0.120185925250431,0.477070772299313,MAX-leaf//PoorerHousehold~0//aGroup~25-34+35+//Education~Secondary//Residence~Urban,MIN-leaf//PoorerHousehold~1//aGroup~15-24,,,,,,Y,1,64377.6557938163,0.713982811543126,0.088336431248048,0.94516544628949,0.120185925250431,0.477070772299313,MAX-leaf // PoorerHousehold ~ 0 // aGroup ~ 25-34 + 35+ // Education ~ Secondary // Residence ~ Urban,MIN-leaf // PoorerHousehold~1 // aGroup~15-24,Y,I13,IR+WM,Both,Two,BGD,2019,1,MobilePhone,BGD,2019,MobilePhone~PoorerHousehold+Residence+aGroup+Education+Religion+Ethnicity,64377.6557938163,0.713982811543126,0.088336431248048,0.94516544628949,0.120185925250431,0.477070772299313,MAX-leaf//PoorerHousehold~0//aGroup~25-34+35+//Education~Secondary//Residence~Urban,MIN-leaf//PoorerHousehold~1//aGroup~15-24,aGroup+Education+Ethnicity+PoorerHousehold+Religion+Residence,BGD2019,Bangladesh,2019,MICS,Bangladesh,2019,,Y,Ready,,Ready,Ready,NN,I13,BOTH,IR+WM,Y,1
